"NGA","Polity","Variable","Value.From","Value.To","Date.From","Date.To","Fact.Type","Value.Note","Date.Note"
"Konya Plain","TrCappL","Most frequent collective ritual of the official cult Frequency for the ritual specialist","6","","","","simple","simple",""
"Konya Plain","TrCappL","Most frequent collective ritual of the official cult Frequency per participant","6","","","","simple","simple",""
"Konya Plain","TrCappL","Most frequent collective ritual of the official cult Frequency for the audience","6","","","","simple","simple",""
"Konya Plain","TrCappL","Most euphoric collective ritual of the official cult Frequency for the ritual specialist","2","","","","simple","simple",""
"Konya Plain","TrCappL","Most euphoric collective ritual of the official cult Frequency per participant","2","","","","simple","simple",""
"Konya Plain","TrCappL","Normative Ideological precepts concerning morality/supernatural beings High Gods (creator gods)","3","","","","simple","simple",""
"Konya Plain","TrRomDm","Social Scale Polity Population","40000000","70000000","300","","complex","range","simple"
"Latium","TrRomDm","Social Scale Polity Population","40000000","70000000","300","","complex","range","simple"
"Paris Basin","TrRomDm","Social Scale Polity Population","40000000","70000000","300","","complex","range","simple"
"Upper Egypt","TrRomDm","Social Scale Polity Population","40000000","70000000","300","","complex","range","simple"
"Konya Plain","TrRomDm","Social Scale Polity territory","4000000","4500000","","","complex","range",""
"Latium","TrRomDm","Social Scale Polity territory","4000000","4500000","","","complex","range",""
"Paris Basin","TrRomDm","Social Scale Polity territory","4000000","4500000","","","complex","range",""
"Upper Egypt","TrRomDm","Social Scale Polity territory","4000000","4500000","","","complex","range",""
"Konya Plain","TrRomDm","Social Scale Population of the largest settlement","800000","","300","","complex","simple","simple"
"Latium","TrRomDm","Social Scale Population of the largest settlement","800000","","300","","complex","simple","simple"
"Paris Basin","TrRomDm","Social Scale Population of the largest settlement","800000","","300","","complex","simple","simple"
"Upper Egypt","TrRomDm","Social Scale Population of the largest settlement","800000","","300","","complex","simple","simple"
"Konya Plain","TrRomDm","Hierarchical Complexity Administrative levels","8","9","","","complex","range",""
"Latium","TrRomDm","Hierarchical Complexity Administrative levels","8","9","","","complex","range",""
"Paris Basin","TrRomDm","Hierarchical Complexity Administrative levels","8","9","","","complex","range",""
"Upper Egypt","TrRomDm","Hierarchical Complexity Administrative levels","8","9","","","complex","range",""
"Konya Plain","TrRomDm","Hierarchical Complexity Military levels","6","8","","","complex","range",""
"Latium","TrRomDm","Hierarchical Complexity Military levels","6","8","","","complex","range",""
"Paris Basin","TrRomDm","Hierarchical Complexity Military levels","6","8","","","complex","range",""
"Upper Egypt","TrRomDm","Hierarchical Complexity Military levels","6","8","","","complex","range",""
"Konya Plain","TrRomDm","Hierarchical Complexity Religious levels","5","","","","simple","simple",""
"Latium","TrRomDm","Hierarchical Complexity Religious levels","5","","","","simple","simple",""
"Paris Basin","TrRomDm","Hierarchical Complexity Religious levels","5","","","","simple","simple",""
"Upper Egypt","TrRomDm","Hierarchical Complexity Religious levels","5","","","","simple","simple",""
"Konya Plain","TrRomDm","Hierarchical Complexity Settlement hierarchy","7","","","","simple","simple",""
"Latium","TrRomDm","Hierarchical Complexity Settlement hierarchy","7","","","","simple","simple",""
"Paris Basin","TrRomDm","Hierarchical Complexity Settlement hierarchy","7","","","","simple","simple",""
"Upper Egypt","TrRomDm","Hierarchical Complexity Settlement hierarchy","7","","","","simple","simple",""
"Konya Plain","TrRomDm","Professions Professional military officers","1","","","","simple","simple",""
"Latium","TrRomDm","Professions Professional military officers","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Professions Professional military officers","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Professions Professional military officers","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Professions Professional soldiers","1","","","","simple","simple",""
"Latium","TrRomDm","Professions Professional soldiers","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Professions Professional soldiers","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Professions Professional soldiers","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Professions Professional priesthood","1","","","","simple","simple",""
"Latium","TrRomDm","Professions Professional priesthood","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Professions Professional priesthood","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Professions Professional priesthood","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Bureaucracy characteristics Full-time bureaucrats","1","","","","simple","simple",""
"Latium","TrRomDm","Bureaucracy characteristics Full-time bureaucrats","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Bureaucracy characteristics Full-time bureaucrats","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Bureaucracy characteristics Full-time bureaucrats","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Bureaucracy characteristics Examination system","0","","","","simple","simple",""
"Latium","TrRomDm","Bureaucracy characteristics Examination system","0","","","","simple","simple",""
"Paris Basin","TrRomDm","Bureaucracy characteristics Examination system","0","","","","simple","simple",""
"Upper Egypt","TrRomDm","Bureaucracy characteristics Examination system","0","","","","simple","simple",""
"Konya Plain","TrRomDm","Bureaucracy characteristics Merit promotion","0.1","","","","simple","simple",""
"Latium","TrRomDm","Bureaucracy characteristics Merit promotion","0.1","","","","simple","simple",""
"Paris Basin","TrRomDm","Bureaucracy characteristics Merit promotion","0.1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Bureaucracy characteristics Merit promotion","0.1","","","","simple","simple",""
"Konya Plain","TrRomDm","Bureaucracy characteristics Specialized government buildings","1","","","","simple","simple",""
"Latium","TrRomDm","Bureaucracy characteristics Specialized government buildings","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Bureaucracy characteristics Specialized government buildings","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Bureaucracy characteristics Specialized government buildings","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Law Courts","1","","","","simple","simple",""
"Latium","TrRomDm","Law Courts","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Law Courts","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Law Courts","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Law Formal legal code","1","","","","simple","simple",""
"Latium","TrRomDm","Law Formal legal code","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Law Formal legal code","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Law Formal legal code","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Law Judges","1","","","","simple","simple",""
"Latium","TrRomDm","Law Judges","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Law Judges","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Law Judges","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Law Professional Lawyers","1","","","","simple","simple",""
"Latium","TrRomDm","Law Professional Lawyers","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Law Professional Lawyers","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Law Professional Lawyers","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Specialized Buildings: polity owned irrigation systems","1","","","","simple","simple",""
"Latium","TrRomDm","Specialized Buildings: polity owned irrigation systems","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Specialized Buildings: polity owned irrigation systems","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Specialized Buildings: polity owned irrigation systems","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Specialized Buildings: polity owned drinking water supply systems","1","","","","simple","simple",""
"Latium","TrRomDm","Specialized Buildings: polity owned drinking water supply systems","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Specialized Buildings: polity owned drinking water supply systems","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Specialized Buildings: polity owned drinking water supply systems","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Specialized Buildings: polity owned markets","1","","","","simple","simple",""
"Latium","TrRomDm","Specialized Buildings: polity owned markets","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Specialized Buildings: polity owned markets","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Specialized Buildings: polity owned markets","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Specialized Buildings: polity owned food storage sites","1","","","","simple","simple",""
"Latium","TrRomDm","Specialized Buildings: polity owned food storage sites","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Specialized Buildings: polity owned food storage sites","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Specialized Buildings: polity owned food storage sites","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Specialized Buildings: polity owned Roads","1","","","","simple","simple",""
"Latium","TrRomDm","Specialized Buildings: polity owned Roads","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Specialized Buildings: polity owned Roads","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Specialized Buildings: polity owned Roads","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Specialized Buildings: polity owned Bridges","1","","","","simple","simple",""
"Latium","TrRomDm","Specialized Buildings: polity owned Bridges","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Specialized Buildings: polity owned Bridges","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Specialized Buildings: polity owned Bridges","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Specialized Buildings: polity owned Canals","1","","","","simple","simple",""
"Latium","TrRomDm","Specialized Buildings: polity owned Canals","1","","","","simple","simple",""
"Paris Basin","TrRomDm","Specialized Buildings: polity owned Canals","1","","","","simple","simple",""
"Upper Egypt","TrRomDm","Specialized Buildings: polity owned Canals","1","","","","simple","simple",""
"Konya Plain","TrRomDm","Specialized Buildings: polity owned Ports","1","","","","simple","simple",""
"Latium","TrRomDm","Specialized Buildings: polity owned Ports","1","","","","simple","simple",""
